Source,Target,Type,id,weight,book
Eon-Hunter,Lysa-Arryn,Undirected,1428,3,all
Eon-Hunter,Vardis-Egen,Undirected,1429,3,all
Errok,Grigg,Undirected,1430,7,all
Errok,Jon-Snow,Undirected,1431,4,all
Errok,Styr,Undirected,1432,3,all
Euron-Greyjoy,Hotho-Harlaw,Undirected,1433,4,all
Euron-Greyjoy,Humfrey-Hewett,Undirected,1434,3,all
Euron-Greyjoy,Nute,Undirected,1435,4,all
Euron-Greyjoy,Quellon-Greyjoy,Undirected,1436,3,all
Euron-Greyjoy,Red-Oarsman,Undirected,1437,6,all
Euron-Greyjoy,Rodrik-Harlaw,Undirected,1438,4,all
Euron-Greyjoy,Sawane-Botley,Undirected,1439,3,all
Euron-Greyjoy,Theon-Greyjoy,Undirected,1440,4,all
Euron-Greyjoy,Victarion-Greyjoy,Undirected,1441,50,all
Falyse-Stokeworth,Qyburn,Undirected,1442,7,all
Farlen,Theon-Greyjoy,Undirected,1443,6,all
Florian-the-Fool,Jonquil,Undirected,1444,8,all
Florian-the-Fool,Sansa-Stark,Undirected,1445,3,all
Fogo,Ogo,Undirected,1446,4,all
Franklyn-Flowers,Jon-Connington,Undirected,1447,4,all
Frenya,Holly,Undirected,1448,6,all
Frenya,Theon-Greyjoy,Undirected,1449,3,all
Fulk,Jon-Snow,Undirected,1450,4,all
Fulk,Mully,Undirected,1451,5,all
Galazza-Galare,Grazhar,Undirected,1452,4,all
Galazza-Galare,Hizdahr-zo-Loraq,Undirected,1453,12,all
Galazza-Galare,Reznak-mo-Reznak,Undirected,1454,5,all
Galazza-Galare,Skahaz-mo-Kandaq,Undirected,1455,12,all
Galbart-Glover,Jaime-Lannister,Undirected,1456,3,all
Galbart-Glover,Jon-Umber-(Greatjon),Undirected,1457,4,all
Galbart-Glover,Rickard-Karstark,Undirected,1458,4,all
Galbart-Glover,Robb-Stark,Undirected,1459,5,all
Galbart-Glover,Robett-Glover,Undirected,1460,3,all
Galbart-Glover,Roose-Bolton,Undirected,1461,3,all
Galyeon-of-Cuy,Tyrion-Lannister,Undirected,1462,3,all
Gared,Jeor-Mormont,Undirected,1463,4,all
Gared,Waymar-Royce,Undirected,1464,13,all
Gared,Will-(prologue),Undirected,1465,12,all
Garin-(orphan),Gerold-Dayne,Undirected,1466,5,all
Garin-(orphan),Myrcella-Baratheon,Undirected,1467,5,all
Garin-(orphan),Nymeria-Sand,Undirected,1468,3,all
Garin-(orphan),Sylva-Santagar,Undirected,1469,8,all
Garin-(orphan),Tyene-Sand,Undirected,1470,5,all
Gariss,Murch,Undirected,1471,5,all
Garlan-Tyrell,Joffrey-Baratheon,Undirected,1472,10,all
Garlan-Tyrell,Leonette-Fossoway,Undirected,1473,3,all
Garlan-Tyrell,Loras-Tyrell,Undirected,1474,9,all
Garlan-Tyrell,Sansa-Stark,Undirected,1475,5,all
Garlan-Tyrell,Tyrion-Lannister,Undirected,1476,11,all
Garlan-Tyrell,Willas-Tyrell,Undirected,1477,3,all
Garrett-Paege,Jaime-Lannister,Undirected,1478,3,all
Garth-(Wolfs-Den),Sybell-Spicer,Undirected,1479,3,all
Garth-Greyfeather,Hairy-Hal,Undirected,1480,4,all
Garth-Greyfeather,Jack-Bulwer,Undirected,1481,4,all
Garth-Greyfeather,Jon-Snow,Undirected,1482,3,all
Gawen-Westerling,Jeyne-Westerling,Undirected,1483,3,all
Gawen-Westerling,Sybell-Spicer,Undirected,1484,3,all
Gendel,Gorne,Undirected,1485,3,all
Gendel,Jon-Snow,Undirected,1486,3,all
Gendry,Greenbeard,Undirected,1487,3,all
Gendry,Harwin,Undirected,1488,8,all
Gendry,Hot-Pie,Undirected,1489,53,all
Gendry,Jaqen-Hghar,Undirected,1490,4,all
Gendry,Lem,Undirected,1491,9,all
Gendry,Lommy-Greenhands,Undirected,1492,17,all
Gendry,Merrit,Undirected,1493,3,all
Gendry,Robert-Baratheon,Undirected,1494,3,all
Gendry,Sandor-Clegane,Undirected,1495,5,all
Gendry,Thoros-of-Myr,Undirected,1496,8,all
Gendry,Tom-of-Sevenstreams,Undirected,1497,10,all
Gendry,Willow-Heddle,Undirected,1498,3,all
Gendry,Woth,Undirected,1499,3,all
Gendry,Yoren,Undirected,1500,8,all
Genna-Lannister,Jaime-Lannister,Undirected,1501,7,all
Genna-Lannister,Tywin-Lannister,Undirected,1502,3,all
Gerold-Dayne,Myrcella-Baratheon,Undirected,1503,9,all
Gerold-Grafton,Terrance-Lynderly,Undirected,1504,3,all
Gerold-Hightower,Jaime-Lannister,Undirected,1505,4,all
Gerold-Hightower,Lewyn-Martell,Undirected,1506,3,all
Gerold-Hightower,Oswell-Whent,Undirected,1507,3,all
Gerold-Hightower,Robert-Baratheon,Undirected,1508,4,all
Gerrick-Kingsblood,Jon-Snow,Undirected,1509,5,all
Gerrick-Kingsblood,Raymun-Redbeard,Undirected,1510,3,all
Gerris-Drinkwater,Hizdahr-zo-Loraq,Undirected,1511,4,all
Gerris-Drinkwater,Meris,Undirected,1512,4,all
Gerris-Drinkwater,Quentyn-Martell,Undirected,1513,49,all
Gerris-Drinkwater,Tattered-Prince,Undirected,1514,3,all
Gilly,Jojen-Reed,Undirected,1515,3,all
Gilly,Jon-Snow,Undirected,1516,33,all
Gilly,Kojja-Mo,Undirected,1517,7,all
Gilly,Mance-Rayder,Undirected,1518,9,all
Gilly,Meera-Reed,Undirected,1519,3,all
Gilly,Melisandre,Undirected,1520,7,all
Gilly,Samwell-Tarly,Undirected,1521,84,all
Gilly,Small-Paul,Undirected,1522,3,all
Gilwood-Hunter,Horton-Redfort,Undirected,1523,6,all
Gilwood-Hunter,Lysa-Arryn,Undirected,1524,3,all
Gilwood-Hunter,Symond-Templeton,Undirected,1525,4,all
Godry-Farring,Jon-Snow,Undirected,1526,3,all
Godry-Farring,Justin-Massey,Undirected,1527,3,all
Godry-Farring,Mance-Rayder,Undirected,1528,3,all
Godry-Farring,Melisandre,Undirected,1529,3,all
Godry-Farring,Stannis-Baratheon,Undirected,1530,9,all
Goghor-the-Giant,Hizdahr-zo-Loraq,Undirected,1531,5,all
Goghor-the-Giant,Khrazz,Undirected,1532,4,all
Goghor-the-Giant,Spotted-Cat,Undirected,1533,6,all
Gormon-Tyrell,Walgrave,Undirected,1534,3,all
Gorne,Jon-Snow,Undirected,1535,3,all
Gorold-Goodbrother,Victarion-Greyjoy,Undirected,1536,3,all
Grazdan-mo-Eraz,Mero,Undirected,1537,3,all
Grazhar,Qezza,Undirected,1538,5,all
Greenbeard,Harwin,Undirected,1539,4,all
Greenbeard,Lem,Undirected,1540,12,all
Greenbeard,Thoros-of-Myr,Undirected,1541,3,all
Greenbeard,Tom-of-Sevenstreams,Undirected,1542,4,all
Gregor-Clegane,Helman-Tallhart,Undirected,1543,3,all
Gregor-Clegane,Ilyn-Payne,Undirected,1544,17,all
Gregor-Clegane,Jaime-Lannister,Undirected,1545,15,all
Gregor-Clegane,Joffrey-Baratheon,Undirected,1546,12,all
Gregor-Clegane,Loras-Tyrell,Undirected,1547,10,all
Gregor-Clegane,Marq-Piper,Undirected,1548,6,all
Gregor-Clegane,Meryn-Trant,Undirected,1549,16,all
Gregor-Clegane,Oberyn-Martell,Undirected,1550,42,all
Gregor-Clegane,Petyr-Baelish,Undirected,1551,3,all
Gregor-Clegane,Polliver,Undirected,1552,16,all
Gregor-Clegane,Pycelle,Undirected,1553,6,all
Gregor-Clegane,Qyburn,Undirected,1554,6,all
Gregor-Clegane,Rafford,Undirected,1555,25,all
Gregor-Clegane,Robb-Stark,Undirected,1556,4,all
Gregor-Clegane,Robert-Baratheon,Undirected,1557,4,all
Gregor-Clegane,Sandor-Clegane,Undirected,1558,31,all
Gregor-Clegane,Sansa-Stark,Undirected,1559,5,all
Gregor-Clegane,Tickler,Undirected,1560,17,all
Gregor-Clegane,Tyrion-Lannister,Undirected,1561,30,all
Gregor-Clegane,Tywin-Lannister,Undirected,1562,20,all
Gregor-Clegane,Weese,Undirected,1563,5,all
Grenn,Halder,Undirected,1564,6,all
Grenn,Jeor-Mormont,Undirected,1565,13,all
Grenn,Jon-Snow,Undirected,1566,64,all
Grenn,Kegs,Undirected,1567,5,all
Grenn,Owen,Undirected,1568,4,all
Grenn,Pypar,Undirected,1569,63,all
Grenn,Samwell-Tarly,Undirected,1570,57,all
Grenn,Small-Paul,Undirected,1571,3,all
Grenn,Todder,Undirected,1572,10,all
Gretchel,Maddy,Undirected,1573,9,all
Gretchel,Robert-Arryn,Undirected,1574,4,all
Gretchel,Sansa-Stark,Undirected,1575,3,all
Grey-Worm,Hizdahr-zo-Loraq,Undirected,1576,3,all
Grey-Worm,Irri,Undirected,1577,4,all
Grey-Worm,Jorah-Mormont,Undirected,1578,4,all
Grey-Worm,Skahaz-mo-Kandaq,Undirected,1579,6,all
Grigg,Jarl,Undirected,1580,3,all
Grigg,Jon-Snow,Undirected,1581,5,all
Grimtongue,Hagen,Undirected,1582,5,all
Grimtongue,Lorren,Undirected,1583,5,all
Grisel,Petyr-Baelish,Undirected,1584,3,all
Groleo,Hero,Undirected,1585,4,all
Groleo,Jhogo,Undirected,1586,5,all
Groleo,Skahaz-mo-Kandaq,Undirected,1587,3,all
Grunt,Sour-Alyn,Undirected,1588,7,all
Grunt,Theon-Greyjoy,Undirected,1589,3,all
Guncer-Sunglass,Melisandre,Undirected,1590,4,all
Gunthor-son-of-Gurn,Tyrion-Lannister,Undirected,1591,7,all
Guyard-Morrigen,Renly-Baratheon,Undirected,1592,7,all
Gyles-Grafton,Robert-Arryn,Undirected,1593,3,all
Gyles-Grafton,Terrance-Lynderly,Undirected,1594,5,all
Gyles-Rosby,Harys-Swyft,Undirected,1595,6,all
Gyles-Rosby,Jacelyn-Bywater,Undirected,1596,4,all
Gyles-Rosby,Jalabhar-Xho,Undirected,1597,4,all
Gyles-Rosby,Joffrey-Baratheon,Undirected,1598,4,all
Gyles-Rosby,Lollys-Stokeworth,Undirected,1599,5,all
Gyles-Rosby,Mace-Tyrell,Undirected,1600,3,all
Gyles-Rosby,Margaery-Tyrell,Undirected,1601,5,all
Gyles-Rosby,Orton-Merryweather,Undirected,1602,4,all
Gyles-Rosby,Pycelle,Undirected,1603,12,all
Gyles-Rosby,Qyburn,Undirected,1604,4,all
Gyles-Rosby,Sansa-Stark,Undirected,1605,3,all
Gyles-Rosby,Tanda-Stokeworth,Undirected,1606,5,all
Gyles-Rosby,Tommen-Baratheon,Undirected,1607,4,all
Gyles-Rosby,Tyrion-Lannister,Undirected,1608,3,all
Gynir,Wex-Pyke,Undirected,1609,4,all
Hagen,Lorren,Undirected,1610,3,all
Hagen,Qarl-the-Maid,Undirected,1611,3,all
Hagen,Tristifer-Botley,Undirected,1612,3,all
Haggo,Mirri-Maz-Duur,Undirected,1613,3,all
Haggo,Qotho,Undirected,1614,11,all
Haggo,Rakharo,Undirected,1615,3,all
Haggon,Varamyr,Undirected,1616,8,all
Hairy-Hal,Jack-Bulwer,Undirected,1617,3,all
Hairy-Hal,Jon-Snow,Undirected,1618,4,all
Hake,Jon-Snow,Undirected,1619,4,all
Halder,Jon-Snow,Undirected,1620,26,all
Halder,Pypar,Undirected,1621,8,all
Halder,Rast,Undirected,1622,3,all
Halder,Samwell-Tarly,Undirected,1623,6,all
Halder,Todder,Undirected,1624,6,all
Haldon,Illyrio-Mopatis,Undirected,1625,3,all
Haldon,Jon-Connington,Undirected,1626,13,all
Haldon,Lemore,Undirected,1627,4,all
Haldon,Pono,Undirected,1628,3,all
Haldon,Qavo-Nogarys,Undirected,1629,5,all
Haldon,Rolly-Duckfield,Undirected,1630,26,all
Haldon,Tyrion-Lannister,Undirected,1631,54,all
Haldon,Yandry,Undirected,1632,4,all
Haldon,Ysilla,Undirected,1633,5,all
Hallis-Mollen,Luwin,Undirected,1634,4,all
Hallis-Mollen,Robb-Stark,Undirected,1635,13,all
Hallis-Mollen,Theon-Greyjoy,Undirected,1636,7,all
Hallis-Mollen,Wendel-Manderly,Undirected,1637,3,all
Hallyne,Joffrey-Baratheon,Undirected,1638,3,all
Hallyne,Tyrion-Lannister,Undirected,1639,5,all
Halys-Hornwood,Rodrik-Cassel,Undirected,1640,3,all
Hareth-(Moles-Town),Hop-Robin,Undirected,1641,5,all
Hareth-(Moles-Town),Jon-Snow,Undirected,1642,18,all
Hareth-(Moles-Town),Kegs,Undirected,1643,3,all
Hareth-(Moles-Town),Leathers,Undirected,1644,3,all
Hareth-(Moles-Town),Mully,Undirected,1645,3,all
Hareth-(Moles-Town),Rory,Undirected,1646,4,all
Hareth-(Moles-Town),Satin,Undirected,1647,11,all
Hareth-(Moles-Town),Spare-Boot,Undirected,1648,3,all
Harl,Lorren,Undirected,1649,3,all
Harma,Jarl,Undirected,1650,3,all
Harma,Jon-Snow,Undirected,1651,7,all
Harma,Mance-Rayder,Undirected,1652,10,all
Harma,Rattleshirt,Undirected,1653,5,all
Harma,Styr,Undirected,1654,4,all
Harma,Tormund,Undirected,1655,4,all
Harma,Varamyr,Undirected,1656,3,all
Harma,Weeper,Undirected,1657,3,all
Harras-Harlaw,Victarion-Greyjoy,Undirected,1658,3,all
Harren-Hoare,Nan,Undirected,1659,5,all
Harrold-Hardyng,Robert-Arryn,Undirected,1660,4,all
Harrold-Hardyng,Yohn-Royce,Undirected,1661,3,all
Harry-Strickland,Jon-Connington,Undirected,1662,18,all
Harry-Strickland,Myles-Toyne,Undirected,1663,4,all
Harwin,Hullen,Undirected,1664,3,all
Harwin,Jory-Cassel,Undirected,1665,4,all
Harwin,Lem,Undirected,1666,7,all
Harwin,Sandor-Clegane,Undirected,1667,3,all
Harwood-Stout,Theon-Greyjoy,Undirected,1668,5,all
Harys-Swyft,Jaime-Lannister,Undirected,1669,3,all
Harys-Swyft,Orton-Merryweather,Undirected,1670,3,all
Harys-Swyft,Pycelle,Undirected,1671,12,all
Harys-Swyft,Stannis-Baratheon,Undirected,1672,3,all
Harys-Swyft,Taena-of-Myr,Undirected,1673,3,all
Harys-Swyft,Tommen-Baratheon,Undirected,1674,3,all
Helman-Tallhart,Randyll-Tarly,Undirected,1675,3,all
Helman-Tallhart,Robett-Glover,Undirected,1676,4,all
Hero,Jhogo,Undirected,1677,8,all
Heward,Jory-Cassel,Undirected,1678,5,all
Heward,Wyl-(guard),Undirected,1679,3,all
High-Septon-(fat_one),Joffrey-Baratheon,Undirected,1680,4,all
High-Septon-(fat_one),Tyrion-Lannister,Undirected,1681,4,all
High-Septon-(Tyrions),Joffrey-Baratheon,Undirected,1682,6,all
High-Septon-(Tyrions),Pycelle,Undirected,1683,3,all
High-Septon-(Tyrions),Tyrion-Lannister,Undirected,1684,12,all
High-Sparrow,Kevan-Lannister,Undirected,1685,5,all
High-Sparrow,Maegor-I-Targaryen,Undirected,1686,4,all
High-Sparrow,Margaery-Tyrell,Undirected,1687,11,all
High-Sparrow,Osney-Kettleblack,Undirected,1688,4,all
High-Sparrow,Taena-of-Myr,Undirected,1689,4,all
High-Sparrow,Tommen-Baratheon,Undirected,1690,7,all
High-Sparrow,Unella,Undirected,1691,6,all
Hizdahr-zo-Loraq,Irri,Undirected,1692,3,all
Hizdahr-zo-Loraq,Jhiqui,Undirected,1693,3,all
Hizdahr-zo-Loraq,Khrazz,Undirected,1694,9,all
Hizdahr-zo-Loraq,Marghaz-zo-Loraq,Undirected,1695,5,all
Hizdahr-zo-Loraq,Missandei,Undirected,1696,6,all
Hizdahr-zo-Loraq,Qezza,Undirected,1697,3,all
Hizdahr-zo-Loraq,Quentyn-Martell,Undirected,1698,15,all
Hizdahr-zo-Loraq,Reznak-mo-Reznak,Undirected,1699,13,all
Hizdahr-zo-Loraq,Skahaz-mo-Kandaq,Undirected,1700,29,all
Hizdahr-zo-Loraq,Spotted-Cat,Undirected,1701,5,all
Hizdahr-zo-Loraq,Steelskin,Undirected,1702,3,all
Hobb,Janos-Slynt,Undirected,1703,4,all
Hobb,Jon-Snow,Undirected,1704,9,all
Hobb,Melisandre,Undirected,1705,3,all
Hobb,Mully,Undirected,1706,3,all
Hobb,Othell-Yarwyck,Undirected,1707,3,all
Hobb,Owen,Undirected,1708,8,all
Hobb,Samwell-Tarly,Undirected,1709,3,all
Hobber-Redwyne,Horas-Redwyne,Undirected,1710,7,all
Hodor,Jojen-Reed,Undirected,1711,38,all
Hodor,Luwin,Undirected,1712,27,all
Hodor,Meera-Reed,Undirected,1713,59,all
Hodor,Nan,Undirected,1714,8,all
Hodor,Osha,Undirected,1715,16,all
Hodor,Rickon-Stark,Undirected,1716,11,all
Hodor,Robb-Stark,Undirected,1717,5,all
Hodor,Rodrik-Cassel,Undirected,1718,3,all
Hodor,Wyman-Manderly,Undirected,1719,3,all
Holly,Jeyne-Poole,Undirected,1720,4,all
Holly,Rowan,Undirected,1721,3,all
Holly,Theon-Greyjoy,Undirected,1722,10,all
Hop-Robin,Jon-Snow,Undirected,1723,4,all
Horas-Redwyne,Joffrey-Baratheon,Undirected,1724,3,all
Horton-Redfort,Yohn-Royce,Undirected,1725,3,all
Hosteen-Frey,Jared-Frey,Undirected,1726,3,all
Hosteen-Frey,Wyman-Manderly,Undirected,1727,5,all
Hoster-Blackwood,Jaime-Lannister,Undirected,1728,4,all
Hoster-Tully,Jaime-Lannister,Undirected,1729,4,all
Hoster-Tully,Lothar-Frey,Undirected,1730,5,all
Hoster-Tully,Lysa-Arryn,Undirected,1731,9,all
Hoster-Tully,Robb-Stark,Undirected,1732,4,all
Hoster-Tully,Robert-Baratheon,Undirected,1733,3,all
Hoster-Tully,Tansy,Undirected,1734,5,all
Hoster-Tully,Vyman,Undirected,1735,7,all
Hot-Pie,Lem,Undirected,1736,7,all
Hot-Pie,Lommy-Greenhands,Undirected,1737,28,all
Hot-Pie,Mebble,Undirected,1738,4,all
Hot-Pie,Sharna,Undirected,1739,3,all
Hot-Pie,Tom-of-Sevenstreams,Undirected,1740,4,all
Hot-Pie,Weasel,Undirected,1741,4,all
Hot-Pie,Woth,Undirected,1742,5,all
Hot-Pie,Yoren,Undirected,1743,8,all
Hother-Umber,Jon-Umber-(Greatjon),Undirected,1744,3,all
Hother-Umber,Mors-Umber,Undirected,1745,3,all
Hother-Umber,Ramsay-Snow,Undirected,1746,5,all
Hother-Umber,Wyman-Manderly,Undirected,1747,5,all
Hotho-Harlaw,Rodrik-Harlaw,Undirected,1748,4,all
Hotho-Harlaw,Sigfryd-Harlaw,Undirected,1749,4,all
Hotho-Harlaw,Victarion-Greyjoy,Undirected,1750,4,all
Hugh,Jon-Arryn,Undirected,1751,3,all
Hugo-Vance,Jaime-Lannister,Undirected,1752,3,all
Hullen,Jory-Cassel,Undirected,1753,5,all
Hullen,Luwin,Undirected,1754,3,all
Hullen,Robb-Stark,Undirected,1755,3,all
Hullen,Rodrik-Cassel,Undirected,1756,3,all
Humfrey-Hewett,Victarion-Greyjoy,Undirected,1757,4,all
Husband,Lem,Undirected,1758,4,all
Hyle-Hunt,Meribald,Undirected,1759,9,all
Hyle-Hunt,Podrick-Payne,Undirected,1760,19,all
Hyle-Hunt,Randyll-Tarly,Undirected,1761,5,all
Hyle-Hunt,Sandor-Clegane,Undirected,1762,3,all
Hyle-Hunt,Sansa-Stark,Undirected,1763,3,all
Illyrio-Mopatis,Irri,Undirected,1764,3,all
Illyrio-Mopatis,Jon-Connington,Undirected,1765,6,all
Illyrio-Mopatis,Jorah-Mormont,Undirected,1766,7,all
Illyrio-Mopatis,Robert-Baratheon,Undirected,1767,6,all
Illyrio-Mopatis,Rolly-Duckfield,Undirected,1768,6,all
Illyrio-Mopatis,Tyrion-Lannister,Undirected,1769,30,all
Illyrio-Mopatis,Viserys-Targaryen,Undirected,1770,14,all
Ilyn-Payne,Jaime-Lannister,Undirected,1771,30,all
Ilyn-Payne,Jeyne-Poole,Undirected,1772,3,all
Ilyn-Payne,Joffrey-Baratheon,Undirected,1773,26,all
Ilyn-Payne,Loras-Tyrell,Undirected,1774,3,all
Ilyn-Payne,Lyle-Crakehall,Undirected,1775,6,all
Ilyn-Payne,Meryn-Trant,Undirected,1776,22,all
Ilyn-Payne,Polliver,Undirected,1777,8,all
Ilyn-Payne,Rafford,Undirected,1778,16,all
Ilyn-Payne,Robert-Baratheon,Undirected,1779,4,all
Ilyn-Payne,Sandor-Clegane,Undirected,1780,13,all
Ilyn-Payne,Sansa-Stark,Undirected,1781,18,all
Ilyn-Payne,Tickler,Undirected,1782,11,all
Ilyn-Payne,Tyrion-Lannister,Undirected,1783,6,all
Ilyn-Payne,Varys,Undirected,1784,5,all
Irri,Jhiqui,Undirected,1785,56,all
Irri,Jhogo,Undirected,1786,7,all
Irri,Jorah-Mormont,Undirected,1787,7,all
Irri,Missandei,Undirected,1788,13,all
Irri,Rakharo,Undirected,1789,5,all
Irri,Skahaz-mo-Kandaq,Undirected,1790,5,all
Irri,Viserys-Targaryen,Undirected,1791,5,all
Jacelyn-Bywater,Janos-Slynt,Undirected,1792,4,all
Jacelyn-Bywater,Joffrey-Baratheon,Undirected,1793,7,all
Jacelyn-Bywater,Lancel-Lannister,Undirected,1794,3,all
Jacelyn-Bywater,Tommen-Baratheon,Undirected,1795,6,all
Jacelyn-Bywater,Tyrion-Lannister,Undirected,1796,16,all
Jacelyn-Bywater,Varys,Undirected,1797,4,all
Jack-Be-Lucky,Lem,Undirected,1798,5,all
Jack-Bulwer,Jon-Snow,Undirected,1799,3,all
Jack-Bulwer,Thoros-of-Myr,Undirected,1800,5,all
Jaehaerys-I-Targaryen,Maegor-I-Targaryen,Undirected,1801,3,all
Jafer-Flowers,Jaremy-Rykker,Undirected,1802,3,all
Jaime-Lannister,Joffrey-Baratheon,Undirected,1803,45,all
Jaime-Lannister,Jon-Arryn,Undirected,1804,5,all
Jaime-Lannister,Jon-Snow,Undirected,1805,3,all
Jaime-Lannister,Jonos-Bracken,Undirected,1806,9,all
Jaime-Lannister,Jory-Cassel,Undirected,1807,4,all
Jaime-Lannister,Josmyn-Peckledon,Undirected,1808,17,all
Jaime-Lannister,Joy-Hill,Undirected,1809,3,all
Jaime-Lannister,Karyl-Vance,Undirected,1810,4,all
Jaime-Lannister,Kevan-Lannister,Undirected,1811,13,all
Jaime-Lannister,Lancel-Lannister,Undirected,1812,22,all
Jaime-Lannister,Lem,Undirected,1813,6,all
Jaime-Lannister,Lewys-Piper,Undirected,1814,3,all
Jaime-Lannister,Loras-Tyrell,Undirected,1815,37,all
Jaime-Lannister,Lyle-Crakehall,Undirected,1816,9,all
Jaime-Lannister,Lysa-Arryn,Undirected,1817,9,all
Jaime-Lannister,Mace-Tyrell,Undirected,1818,5,all
Jaime-Lannister,Mandon-Moore,Undirected,1819,4,all
Jaime-Lannister,Margaery-Tyrell,Undirected,1820,10,all
Jaime-Lannister,Mariya-Darry,Undirected,1821,6,all
Jaime-Lannister,Melara-Hetherspoon,Undirected,1822,3,all
Jaime-Lannister,Meryn-Trant,Undirected,1823,9,all
Jaime-Lannister,Oberyn-Martell,Undirected,1824,3,all
Jaime-Lannister,Olenna-Redwyne,Undirected,1825,3,all
Jaime-Lannister,Osmund-Kettleblack,Undirected,1826,22,all
Jaime-Lannister,Petyr-Baelish,Undirected,1827,11,all
Jaime-Lannister,Pia,Undirected,1828,10,all
Jaime-Lannister,Pycelle,Undirected,1829,10,all
Jaime-Lannister,Qyburn,Undirected,1830,25,all
Jaime-Lannister,Rafford,Undirected,1831,3,all
Jaime-Lannister,Renly-Baratheon,Undirected,1832,28,all
Jaime-Lannister,Rennifer-Longwaters,Undirected,1833,3,all
Jaime-Lannister,Rhaegar-Targaryen,Undirected,1834,7,all
Jaime-Lannister,Rickard-Karstark,Undirected,1835,7,all
Jaime-Lannister,Robb-Stark,Undirected,1836,41,all
Jaime-Lannister,Robert-Baratheon,Undirected,1837,69,all
Jaime-Lannister,Robin-Ryger,Undirected,1838,9,all
Jaime-Lannister,Rodrik-Cassel,Undirected,1839,3,all
Jaime-Lannister,Ronnet-Connington,Undirected,1840,4,all
Jaime-Lannister,Roose-Bolton,Undirected,1841,17,all
Jaime-Lannister,Rorge,Undirected,1842,9,all
Jaime-Lannister,Ryman-Frey,Undirected,1843,13,all
Jaime-Lannister,Sandor-Clegane,Undirected,1844,21,all
Jaime-Lannister,Sansa-Stark,Undirected,1845,23,all
Jaime-Lannister,Shadrich,Undirected,1846,3,all
Jaime-Lannister,Shagwell,Undirected,1847,4,all
Jaime-Lannister,Shitmouth,Undirected,1848,3,all
Jaime-Lannister,Stafford-Lannister,Undirected,1849,3,all
Jaime-Lannister,Stannis-Baratheon,Undirected,1850,12,all
Jaime-Lannister,Sybell-Spicer,Undirected,1851,4,all
Jaime-Lannister,Taena-of-Myr,Undirected,1852,4,all
Jaime-Lannister,Theon-Greyjoy,Undirected,1853,4,all
Jaime-Lannister,Thoros-of-Myr,Undirected,1854,6,all
Jaime-Lannister,Tommen-Baratheon,Undirected,1855,36,all
Jaime-Lannister,Tyrion-Lannister,Undirected,1856,113,all
Jaime-Lannister,Tysha,Undirected,1857,3,all
Jaime-Lannister,Tytos-Blackwood,Undirected,1858,6,all
Jaime-Lannister,Tywin-Lannister,Undirected,1859,51,all
Jaime-Lannister,Urswyck,Undirected,1860,11,all
Jaime-Lannister,Vargo-Hoat,Undirected,1861,22,all
Jaime-Lannister,Varys,Undirected,1862,19,all
Jaime-Lannister,Walder-Frey,Undirected,1863,5,all
Jaime-Lannister,Walder-Rivers,Undirected,1864,4,all
Jaime-Lannister,Walton,Undirected,1865,18,all
Jaime-Lannister,Wyl-(guard),Undirected,1866,3,all
Jaime-Lannister,Wylis-Manderly,Undirected,1867,3,all
Jaime-Lannister,Zollo,Undirected,1868,3,all
Jalabhar-Xho,Lambert-Turnberry,Undirected,1869,3,all
Jalabhar-Xho,Tallad,Undirected,1870,3,all
Janos-Slynt,Joffrey-Baratheon,Undirected,1871,14,all
Janos-Slynt,Jon-Snow,Undirected,1872,26,all
Janos-Slynt,Mance-Rayder,Undirected,1873,6,all
Janos-Slynt,Othell-Yarwyck,Undirected,1874,9,all
Janos-Slynt,Petyr-Baelish,Undirected,1875,8,all
Janos-Slynt,Pycelle,Undirected,1876,3,all
Janos-Slynt,Robert-Baratheon,Undirected,1877,4,all
Janos-Slynt,Samwell-Tarly,Undirected,1878,7,all
Janos-Slynt,Sansa-Stark,Undirected,1879,3,all
Janos-Slynt,Stannis-Baratheon,Undirected,1880,4,all
Janos-Slynt,Tyrion-Lannister,Undirected,1881,31,all
Janos-Slynt,Varys,Undirected,1882,7,all
Jaqen-Hghar,Rorge,Undirected,1883,16,all
Jaqen-Hghar,Weese,Undirected,1884,4,all
Jaqen-Hghar,Yoren,Undirected,1885,3,all
Jared-Frey,Rhaegar-Frey,Undirected,1886,3,all
Jaremy-Rykker,Jeor-Mormont,Undirected,1887,14,all
Jaremy-Rykker,Jon-Snow,Undirected,1888,7,all
Jaremy-Rykker,Thoren-Smallwood,Undirected,1889,3,all
Jarl,Jon-Snow,Undirected,1890,21,all
Jarl,Mance-Rayder,Undirected,1891,8,all
Jarl,Rattleshirt,Undirected,1892,6,all
Jarl,Styr,Undirected,1893,16,all
Jarl,Val,Undirected,1894,5,all
Jarl,Ygritte,Undirected,1895,6,all
Jarman-Buckwell,Jeor-Mormont,Undirected,1896,4,all
Jarman-Buckwell,Jon-Snow,Undirected,1897,4,all
Jarman-Buckwell,Thoren-Smallwood,Undirected,1898,6,all
Jason-Mallister,Theon-Greyjoy,Undirected,1899,4,all
Jason-Mallister,Tytos-Blackwood,Undirected,1900,3,all
Jeor-Mormont,Jon-Snow,Undirected,1901,174,all
Jeor-Mormont,Jorah-Mormont,Undirected,1902,3,all
Jeor-Mormont,Lark,Undirected,1903,3,all
Jeor-Mormont,Mance-Rayder,Undirected,1904,4,all
